Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MMUS;Capacidad_MW;Latitud;Longitud;Plazo
Región del Biobío;NA;Titular1562;Nombre1562;Eólica;216.194262587454;238.185971310143;NA;NA;13
Región del Biobío;NA;Titular1563;Nombre1563;Eólica;290.819440693533;172.108659600695;NA;NA;16
Región del Biobío;NA;Titular1564;Nombre1564;Eólica;107.62240826409;1e-08;NA;NA;14
Región del Biobío;NA;Titular1565;Nombre1565;Eólica;277.064759350118;66.216721121774;NA;NA;8
Región del Biobío;NA;Titular1566;Nombre1566;Eólica;312.098154005758;164.899995839654;NA;NA;14
Región del Biobío;NA;Titular1567;Nombre1567;Eólica;1e-08;1e-08;NA;NA;12
Región del Biobío;NA;Titular1568;Nombre1568;Eólica;15.2710394958123;1e-08;NA;NA;9
Región del Biobío;NA;Titular1569;Nombre1569;Eólica;28.1528490011957;1e-08;NA;NA;16
Región del Biobío;NA;Titular1570;Nombre1570;Eólica;286.705802508597;175.972007732216;NA;NA;15
Región del Biobío;NA;Titular1571;Nombre1571;Eólica;1e-08;1e-08;NA;NA;16
Región del Biobío;NA;Titular1572;Nombre1572;Eólica;185.533424804513;4.78671137732159;NA;NA;15
Región del Biobío;NA;Titular1573;Nombre1573;Eólica;432.954700593144;220.852432287675;NA;NA;16
Región del Biobío;NA;Titular1574;Nombre1574;Eólica;312.731561958837;254.46102130354;NA;NA;15
Región del Biobío;NA;Titular1575;Nombre1575;Eólica;204.503219689042;1e-08;NA;NA;10
Región del Biobío;NA;Titular1576;Nombre1576;Eólica;386.658548453401;198.358399529301;NA;NA;13
Región del Biobío;NA;Titular1577;Nombre1577;Eólica;283.776733038795;12.2713317560279;NA;NA;12
Región del Biobío;NA;Titular1578;Nombre1578;Eólica;1e-08;1e-08;NA;NA;9
Región del Biobío;NA;Titular1579;Nombre1579;Eólica;388.368790366129;1e-08;NA;NA;13
Región del Biobío;NA;Titular1580;Nombre1580;Eólica;291.097322763462;264.683883292346;NA;NA;8
Región del Biobío;NA;Titular1581;Nombre1581;Eólica;46.0754247165713;191.329467809718;NA;NA;14
Región del Biobío;NA;Titular1582;Nombre1582;Eólica;91.0136786097922;365.129527092199;NA;NA;13
Región del Biobío;NA;Titular1583;Nombre1583;Eólica;333.367923330199;1e-08;NA;NA;15
Región del Biobío;NA;Titular1584;Nombre1584;Eólica;554.540480978446;284.45831906105;NA;NA;16
Región del Biobío;NA;Titular1585;Nombre1585;Eólica;1e-08;1e-08;NA;NA;12
Región del Biobío;NA;Titular1586;Nombre1586;Eólica;159.41525808553;1e-08;NA;NA;14
Región del Biobío;NA;Titular1587;Nombre1587;Hidro;16.8101046862868;85.6958497792366;NA;NA;2
Región del Biobío;NA;Titular1588;Nombre1588;Hidro;339.771640163969;169.466989250621;NA;NA;3
Región del Biobío;NA;Titular1589;Nombre1589;Hidro;637.145282518762;109.003830790756;NA;NA;2
Región del Biobío;NA;Titular1590;Nombre1590;Hidro;459.001789588431;90.9985943769002;NA;NA;5
Región del Biobío;NA;Titular1591;Nombre1591;Hidro;220.501613564884;1e-08;NA;NA;6
Región del Biobío;NA;Titular1592;Nombre1592;Hidro;64.1600983859711;84.2603503334059;NA;NA;4
Región del Biobío;NA;Titular1593;Nombre1593;Hidro;276.104880342736;1e-08;NA;NA;2
Región del Biobío;NA;Titular1594;Nombre1594;Hidro;627.01404229949;196.741130872792;NA;NA;3
Región del Biobío;NA;Titular1595;Nombre1595;Hidro;270.704546717594;1e-08;NA;NA;3
Región del Biobío;NA;Titular1596;Nombre1596;Hidro;197.215413988725;21.7016922082333;NA;NA;4
Región del Biobío;NA;Titular1597;Nombre1597;Hidro;263.281489436324;1e-08;NA;NA;4
Región del Biobío;NA;Titular1598;Nombre1598;Hidro;133.127389473433;15.7737007054212;NA;NA;4
Región del Biobío;NA;Titular1599;Nombre1599;Hidro;282.842398942366;1e-08;NA;NA;4
Región del Biobío;NA;Titular1600;Nombre1600;Hidro;307.226821660689;1e-08;NA;NA;6
Región del Biobío;NA;Titular1601;Nombre1601;Hidro;1.33469611561553;1e-08;NA;NA;2
Región del Biobío;NA;Titular1602;Nombre1602;Hidro;33.8175148033972;1e-08;NA;NA;5
Región del Biobío;NA;Titular1603;Nombre1603;Hidro;1e-08;105.77356713837;NA;NA;4
Región del Biobío;NA;Titular1604;Nombre1604;Solar;1e-08;24.5982216609054;NA;NA;4
Región del Biobío;NA;Titular1605;Nombre1605;Solar;60.8949465840397;1e-08;NA;NA;5
Región del Biobío;NA;Titular1606;Nombre1606;Solar;1e-08;44.5437718798773;NA;NA;3
Región del Biobío;NA;Titular1607;Nombre1607;Solar;51.1624701875364;62.9555901256991;NA;NA;5
Región del Biobío;NA;Titular1608;Nombre1608;Solar;37.4608236400074;69.5386423274438;NA;NA;2
Región del Biobío;NA;Titular1609;Nombre1609;Solar;57.8233411920255;1e-08;NA;NA;3
Región del Biobío;NA;Titular1610;Nombre1610;Solar;1e-08;1.81227407209114;NA;NA;4
Región del Biobío;NA;Titular1611;Nombre1611;Solar;60.6717295677132;1e-08;NA;NA;4
Región del Biobío;NA;Titular1612;Nombre1612;Solar;1e-08;1e-08;NA;NA;4
Región del Biobío;NA;Titular1613;Nombre1613;Solar;57.2319457916956;70.1032576459357;NA;NA;5
Región del Biobío;NA;Titular1614;Nombre1614;Solar;301.570744098369;341.837481316118;NA;NA;2
Región del Biobío;NA;Titular1615;Nombre1615;Solar;36.5769382051822;1e-08;NA;NA;2
Región del Biobío;NA;Titular1616;Nombre1616;Solar;59.6506879316146;0.974285320777479;NA;NA;5
Región del Biobío;NA;Titular1617;Nombre1617;Solar;56.1674843012895;1e-08;NA;NA;4
Región del Biobío;NA;Titular1618;Nombre1618;Solar;1e-08;37.3217832960212;NA;NA;5
Región del Biobío;NA;Titular1619;Nombre1619;Solar;68.3003248283526;1e-08;NA;NA;5
Región del Biobío;NA;Titular1620;Nombre1620;Solar;62.6204145762501;23.4068864607837;NA;NA;5
Región del Biobío;NA;Titular1621;Nombre1621;Solar;1e-08;1e-08;NA;NA;3
Región del Biobío;NA;Titular1622;Nombre1622;Solar;66.6054971098688;1e-08;NA;NA;2
Región del Biobío;NA;Titular1623;Nombre1623;Solar;25.3948230620675;1e-08;NA;NA;3
Región del Biobío;NA;Titular1624;Nombre1624;Solar;49.5435783641832;1e-08;NA;NA;4
Región del Biobío;NA;Titular1625;Nombre1625;Solar;1e-08;66.6715513645903;NA;NA;4
Región del Biobío;NA;Titular1626;Nombre1626;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1627;Nombre1627;Solar;1e-08;6.93740192933127;NA;NA;2
Región del Biobío;NA;Titular1628;Nombre1628;Solar;26.2278859391393;1e-08;NA;NA;5
Región del Biobío;NA;Titular1629;Nombre1629;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1630;Nombre1630;Solar;27.1829467866498;1e-08;NA;NA;4
Región del Biobío;NA;Titular1631;Nombre1631;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1632;Nombre1632;Solar;65.2210914624471;49.4906517613708;NA;NA;5
Región del Biobío;NA;Titular1633;Nombre1633;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1634;Nombre1634;Solar;1e-08;1e-08;NA;NA;5
Región del Biobío;NA;Titular1635;Nombre1635;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1636;Nombre1636;Solar;12.1053087116408;40.6677542964748;NA;NA;5
Región del Biobío;NA;Titular1637;Nombre1637;Solar;1e-08;1e-08;NA;NA;4
Región del Biobío;NA;Titular1638;Nombre1638;Solar;1e-08;1e-08;NA;NA;4
Región del Biobío;NA;Titular1639;Nombre1639;Solar;1e-08;11.8053236155417;NA;NA;3
Región del Biobío;NA;Titular1640;Nombre1640;Solar;1e-08;75.484451354415;NA;NA;3
Región del Biobío;NA;Titular1641;Nombre1641;Solar;1e-08;58.0176590118116;NA;NA;3
Región del Biobío;NA;Titular1642;Nombre1642;Solar;8.12574820285426;1e-08;NA;NA;3
Región del Biobío;NA;Titular1643;Nombre1643;Solar;27.7947063422503;13.2639078041654;NA;NA;2
Región del Biobío;NA;Titular1644;Nombre1644;Solar;1e-08;47.2619183933263;NA;NA;3
Región del Biobío;NA;Titular1645;Nombre1645;Solar;66.6841675716074;1e-08;NA;NA;5
Región del Biobío;NA;Titular1646;Nombre1646;Solar;1e-08;1e-08;NA;NA;4
Región del Biobío;NA;Titular1647;Nombre1647;Solar;62.4522031704994;68.1886141191197;NA;NA;5
Región del Biobío;NA;Titular1648;Nombre1648;Solar;35.7170641106893;20.556186885945;NA;NA;4
Región del Biobío;NA;Titular1649;Nombre1649;Solar;233.512581978703;130.269516670975;NA;NA;3
Región del Biobío;NA;Titular1650;Nombre1650;Solar;47.1380735694601;1e-08;NA;NA;4
Región del Biobío;NA;Titular1651;Nombre1651;Solar;1e-08;1e-08;NA;NA;4
Región del Biobío;NA;Titular1652;Nombre1652;Solar;1e-08;25.6840185877438;NA;NA;5
Región del Biobío;NA;Titular1653;Nombre1653;Solar;3.09814348263774;1e-08;NA;NA;2
Región del Biobío;NA;Titular1654;Nombre1654;Solar;1e-08;1e-08;NA;NA;5
Región del Biobío;NA;Titular1655;Nombre1655;Solar;60.4397229553141;68.3531486135107;NA;NA;5
Región del Biobío;NA;Titular1656;Nombre1656;Solar;1e-08;1e-08;NA;NA;5
Región del Biobío;NA;Titular1657;Nombre1657;Solar;1e-08;64.7010439591652;NA;NA;3
Región del Biobío;NA;Titular1658;Nombre1658;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1659;Nombre1659;Solar;37.8065095856735;45.8970931225252;NA;NA;3
Región del Biobío;NA;Titular1660;Nombre1660;Solar;81.5369532839136;47.9178189311774;NA;NA;4
Región del Biobío;NA;Titular1661;Nombre1661;Solar;58.7846250754225;1e-08;NA;NA;5
Región del Biobío;NA;Titular1662;Nombre1662;Solar;61.0160239573574;64.3200266926549;NA;NA;3
Región del Biobío;NA;Titular1663;Nombre1663;Solar;1e-08;49.2863063761355;NA;NA;3
Región del Biobío;NA;Titular1664;Nombre1664;Solar;1e-08;1e-08;NA;NA;5
Región del Biobío;NA;Titular1665;Nombre1665;Solar;20.0278255338482;1e-08;NA;NA;2
Región del Biobío;NA;Titular1666;Nombre1666;Solar;42.5918284688816;38.5499484423078;NA;NA;5
Región del Biobío;NA;Titular1667;Nombre1667;Solar;52.8116841738911;29.8920146315809;NA;NA;3
Región del Biobío;NA;Titular1668;Nombre1668;Solar;56.0711810184287;1e-08;NA;NA;5
Región del Biobío;NA;Titular1669;Nombre1669;Solar;1e-08;1e-08;NA;NA;5
Región del Biobío;NA;Titular1670;Nombre1670;Solar;41.4350758225936;1e-08;NA;NA;4
Región del Biobío;NA;Titular1671;Nombre1671;Solar;55.2647821716507;1e-08;NA;NA;5
Región del Biobío;NA;Titular1672;Nombre1672;Solar;23.8122902934514;1e-08;NA;NA;2
Región del Biobío;NA;Titular1673;Nombre1673;Solar;50.4562280092393;42.1797601904445;NA;NA;3
Región del Biobío;NA;Titular1674;Nombre1674;Solar;1e-08;25.0345970255296;NA;NA;5
Región del Biobío;NA;Titular1675;Nombre1675;Solar;1e-08;1e-08;NA;NA;4
Región del Biobío;NA;Titular1676;Nombre1676;Solar;1e-08;1e-08;NA;NA;5
Región del Biobío;NA;Titular1677;Nombre1677;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1678;Nombre1678;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1679;Nombre1679;Solar;54.8497552039852;1e-08;NA;NA;3
Región del Biobío;NA;Titular1680;Nombre1680;Solar;80.6841760938756;76.6331443271616;NA;NA;5
Región del Biobío;NA;Titular1681;Nombre1681;Solar;6.5372101655545;1e-08;NA;NA;5
Región del Biobío;NA;Titular1682;Nombre1682;Solar;4.01545033734201;1e-08;NA;NA;5
Región del Biobío;NA;Titular1683;Nombre1683;Solar;48.6327181421871;0.907905477590969;NA;NA;3
Región del Biobío;NA;Titular1684;Nombre1684;Solar;72.8513011842867;1e-08;NA;NA;3
Región del Biobío;NA;Titular1685;Nombre1685;Solar;29.4022538344226;1e-08;NA;NA;4
Región del Biobío;NA;Titular1686;Nombre1686;Solar;19.9341828527915;15.4415734478943;NA;NA;5
Región del Biobío;NA;Titular1687;Nombre1687;Solar;32.5888189227778;1e-08;NA;NA;3
Región del Biobío;NA;Titular1688;Nombre1688;Solar;1e-08;1e-08;NA;NA;4
Región del Biobío;NA;Titular1689;Nombre1689;Solar;1e-08;35.4432633755185;NA;NA;4
Región del Biobío;NA;Titular1690;Nombre1690;Solar;64.8298127897351;1.58300963496498;NA;NA;4
Región del Biobío;NA;Titular1691;Nombre1691;Solar;1e-08;1e-08;NA;NA;4
Región del Biobío;NA;Titular1692;Nombre1692;Solar;1e-08;35.4731353142308;NA;NA;3
Región del Biobío;NA;Titular1693;Nombre1693;Solar;1e-08;1e-08;NA;NA;3
Región del Biobío;NA;Titular1694;Nombre1694;Solar;1e-08;1e-08;NA;NA;3
Región del Biobío;NA;Titular1695;Nombre1695;Solar;1e-08;28.6132106530088;NA;NA;4
Región del Biobío;NA;Titular1696;Nombre1696;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1697;Nombre1697;Solar;1e-08;63.9810508268845;NA;NA;5
Región del Biobío;NA;Titular1698;Nombre1698;Solar;1e-08;1e-08;NA;NA;4
Región del Biobío;NA;Titular1699;Nombre1699;Solar;48.8538743165003;64.3469487037817;NA;NA;4
Región del Biobío;NA;Titular1700;Nombre1700;Solar;1e-08;41.9928631004944;NA;NA;5
Región del Biobío;NA;Titular1701;Nombre1701;Solar;45.0495522700355;1e-08;NA;NA;2
Región del Biobío;NA;Titular1702;Nombre1702;Solar;67.7109437406999;48.9042250680264;NA;NA;5
Región del Biobío;NA;Titular1703;Nombre1703;Solar;45.9900390527285;66.0997286152545;NA;NA;3
Región del Biobío;NA;Titular1704;Nombre1704;Solar;42.01359194895;25.1965435129976;NA;NA;5
Región del Biobío;NA;Titular1705;Nombre1705;Solar;63.0555213548622;1e-08;NA;NA;3
Región del Biobío;NA;Titular1706;Nombre1706;Solar;1e-08;6.38523970261238;NA;NA;4
Región del Biobío;NA;Titular1707;Nombre1707;Solar;31.9023747432972;39.0818124960297;NA;NA;4
Región del Biobío;NA;Titular1708;Nombre1708;Solar;31.4620500700031;1e-08;NA;NA;5
Región del Biobío;NA;Titular1709;Nombre1709;Solar;26.2733881654037;0.384971639591208;NA;NA;4
Región del Biobío;NA;Titular1710;Nombre1710;Solar;50.0124986110335;9.3405804864353;NA;NA;4
Región del Biobío;NA;Titular1711;Nombre1711;Solar;64.3973265152555;26.0138751843112;NA;NA;2
Región del Biobío;NA;Titular1712;Nombre1712;Solar;1e-08;73.7335890728117;NA;NA;3
Región del Biobío;NA;Titular1713;Nombre1713;Solar;23.9341173415001;1e-08;NA;NA;5
Región del Biobío;NA;Titular1714;Nombre1714;Solar;70.0513243998086;1e-08;NA;NA;5
Región del Biobío;NA;Titular1715;Nombre1715;Solar;47.701974524806;24.6855773017295;NA;NA;3
Región del Biobío;NA;Titular1716;Nombre1716;Solar;49.2189571550853;33.3378060030865;NA;NA;2
Región del Biobío;NA;Titular1717;Nombre1717;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1718;Nombre1718;Solar;1e-08;76.1784935250063;NA;NA;3
Región del Biobío;NA;Titular1719;Nombre1719;Solar;50.2906500253124;55.2168902897537;NA;NA;3
Región del Biobío;NA;Titular1720;Nombre1720;Solar;0.921177896229102;60.8367971106759;NA;NA;2
Región del Biobío;NA;Titular1721;Nombre1721;Solar;1e-08;1e-08;NA;NA;2
Región del Biobío;NA;Titular1722;Nombre1722;Solar;17.5516585378809;45.8743014364695;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1723;Nombre1723;Eólica;111.937273511005;106.694955458724;NA;NA;14
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1724;Nombre1724;Eólica;52.6480430362236;97.6196480797807;NA;NA;16
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1725;Nombre1725;Eólica;310.530145034821;565.709308363508;NA;NA;9
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1726;Nombre1726;Eólica;220.240574111244;169.180415153494;NA;NA;14
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1727;Nombre1727;Eólica;316.19540510777;303.734527263161;NA;NA;13
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1728;Nombre1728;Eólica;314.228356774403;430.922206713189;NA;NA;10
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1729;Nombre1729;Eólica;130.830389290682;163.192031359028;NA;NA;13
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1730;Nombre1730;Hidro;3.31792466374883;0.15787928439308;NA;NA;6
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1731;Nombre1731;Hidro;1e-08;7.92825659975088;NA;NA;6
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1732;Nombre1732;Hidro;17.6740669406859;3.38580258760796;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1733;Nombre1733;Hidro;35.9486913476091;14.0474330351117;NA;NA;6
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1734;Nombre1734;Hidro;12.4837288695962;16.9112859259625;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1735;Nombre1735;Hidro;1e-08;0.639272835584975;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1736;Nombre1736;Hidro;17.1075308039682;3.03359062711365;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1737;Nombre1737;Solar;2.12389146050352;1e-08;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1738;Nombre1738;Solar;49.1345917088734;1e-08;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1739;Nombre1739;Solar;51.0139245631691;1e-08;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1740;Nombre1740;Solar;1e-08;17.1637720531007;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1741;Nombre1741;Solar;214.414219509644;94.196909975772;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1742;Nombre1742;Solar;63.0383212998204;27.0193652982853;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1743;Nombre1743;Solar;8.83717151676821;36.3600748138784;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1744;Nombre1744;Solar;108.593475819135;219.110240960943;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1745;Nombre1745;Solar;11.4184329481485;2.53227212286131;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1746;Nombre1746;Solar;1e-08;66.7378429601554;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1747;Nombre1747;Solar;1e-08;1e-08;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1748;Nombre1748;Solar;17.7653902294085;1e-08;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1749;Nombre1749;Solar;56.374426015103;1e-08;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1750;Nombre1750;Solar;47.2919705648785;1e-08;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1751;Nombre1751;Solar;1e-08;1e-08;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1752;Nombre1752;Solar;1e-08;1e-08;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1753;Nombre1753;Solar;135.372528173695;23.7330600140799;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1754;Nombre1754;Solar;1e-08;27.5127252358926;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1755;Nombre1755;Solar;21.8929119375779;84.6566091216472;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1756;Nombre1756;Solar;78.8682236746632;14.1087488373934;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1757;Nombre1757;Solar;54.6586840319179;36.3845695829429;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1758;Nombre1758;Solar;1e-08;64.1148394284816;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1759;Nombre1759;Solar;45.0018234415946;102.605899295536;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1760;Nombre1760;Solar;1e-08;24.5192561180884;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1761;Nombre1761;Solar;46.2924132735095;69.3422113470388;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1762;Nombre1762;Solar;6.39594620068331;25.1730484117097;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1763;Nombre1763;Solar;13.9099341784294;43.3499486657485;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1764;Nombre1764;Solar;240.226583702655;163.133536897463;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1765;Nombre1765;Solar;94.1601552634963;49.1482812994719;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1766;Nombre1766;Solar;44.2233508620163;44.8703165628568;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1767;Nombre1767;Solar;90.577601735028;27.6915839035073;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1768;Nombre1768;Solar;83.5877389868657;65.4335512219899;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1769;Nombre1769;Solar;93.4804039057274;71.6773724400525;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1770;Nombre1770;Solar;52.4818863757432;77.0785563335337;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1771;Nombre1771;Solar;79.9827437256754;1e-08;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1772;Nombre1772;Solar;1e-08;57.8067572627644;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1773;Nombre1773;Solar;1e-08;1e-08;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1774;Nombre1774;Solar;1e-08;66.6079495058107;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1775;Nombre1775;Solar;1e-08;1e-08;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1776;Nombre1776;Solar;21.1103846722994;1e-08;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1777;Nombre1777;Solar;39.4431386580006;0.399512994070758;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1778;Nombre1778;Solar;80.1557353402992;1e-08;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1779;Nombre1779;Solar;50.4926325997653;59.5568690450878;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1780;Nombre1780;Solar;60.5757666748803;58.0501289594802;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1781;Nombre1781;Solar;27.5600496829739;40.6194228951526;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1782;Nombre1782;Solar;93.6388022878462;1e-08;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1783;Nombre1783;Solar;1.37337800353434;1e-08;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1784;Nombre1784;Solar;94.2585153653388;21.681352516476;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1785;Nombre1785;Solar;1e-08;1e-08;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1786;Nombre1786;Solar;41.8854796991137;69.5013321472966;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1787;Nombre1787;Solar;95.0156004923469;1e-08;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1788;Nombre1788;Solar;67.7779531583898;1e-08;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1789;Nombre1789;Solar;43.5977398182197;55.3081368260209;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1790;Nombre1790;Solar;74.3504853204808;1e-08;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1791;Nombre1791;Solar;93.4547871683748;168.582522514792;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1792;Nombre1792;Solar;1e-08;35.4518856447555;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1793;Nombre1793;Solar;79.692208372708;41.4182964289866;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1794;Nombre1794;Solar;71.2998207229645;1e-08;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1795;Nombre1795;Solar;60.1553360180503;26.2721644308644;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1796;Nombre1796;Solar;87.9895289395627;89.6257355409892;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1797;Nombre1797;Solar;1e-08;1e-08;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1798;Nombre1798;Solar;1e-08;22.6182778289925;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1799;Nombre1799;Solar;1e-08;1e-08;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1800;Nombre1800;Solar;32.3541815109377;1e-08;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1801;Nombre1801;Solar;58.6719372949831;7.42173559026535;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1802;Nombre1802;Solar;1e-08;60.9126939172986;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1803;Nombre1803;Solar;100.852234618301;116.234263795881;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1804;Nombre1804;Solar;1e-08;69.5844326922442;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1805;Nombre1805;Solar;67.6043250395836;15.1055842546539;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1806;Nombre1806;Solar;1.12428606435508;39.343088288548;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1807;Nombre1807;Solar;40.7763227373142;15.4212054175739;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1808;Nombre1808;Solar;36.9777357818638;101.202837906562;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1809;Nombre1809;Solar;84.4894696558505;73.2162152203295;NA;NA;2
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1810;Nombre1810;Solar;1e-08;1e-08;NA;NA;3
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1811;Nombre1811;Solar;43.9907544788458;6.26312538191809;NA;NA;5
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1812;Nombre1812;Solar;22.0145340953285;62.0478389062381;NA;NA;4
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1813;Nombre1813;Solar;85.8382257095483;1e-08;NA;NA;4
